medidor,mes_dt,criterio,valor,kwh,kwh_prev
1100.1.28.3,2025-08-01,cambio_abrupto,-1.0,0.0,200.0
1100.1.28.4,2025-08-01,cambio_abrupto,4.0,500.0,100.0
1100.1.289,2025-08-01,cambio_abrupto,-1.0,0.0,79.0
1100.1.307,2025-08-01,cambio_abrupto,-1.0,0.0,71.0
1100.1.313,2025-08-01,robust_z,145.01551328746797,108.0,0.0
1100.1.320,2025-08-01,robust_z,5.385859049551917,1067.0,997.0
1100.1.328,2025-08-01,cambio_abrupto,-0.5217391304347826,44.0,92.0
1100.1.347,2025-08-01,cambio_abrupto,2.716,1858.0,500.0
1100.1.347,2025-08-01,robust_z,43.61706911281982,1858.0,500.0
1100.1.349,2025-08-01,cambio_abrupto,2.476,1738.0,500.0
1100.1.349,2025-08-01,robust_z,6.032945126429547,1738.0,500.0
1100.1.37,2025-08-01,cambio_abrupto,-0.7087517934002869,203.0,697.0
1100.1.382,2025-08-01,cambio_abrupto,-0.720292504570384,153.0,547.0
1100.1.383,2025-08-01,cambio_abrupto,9.0,100.0,10.0
1100.1.396,2025-08-01,cambio_abrupto,-0.5373134328358209,31.0,67.0
1100.1.402,2025-08-01,cambio_abrupto,-0.8711755233494364,400.0,3105.0
1100.1.407,2025-08-01,cambio_abrupto,9.462264150943396,1109.0,106.0
1100.1.407,2025-08-01,robust_z,8.80049848078986,1109.0,106.0
1100.1.420,2025-08-01,cambio_abrupto,-1.0,0.0,200.0
1100.1.422,2025-08-01,robust_z,5.293037654875654,723.0,1162.0
1100.1.4316,2025-08-01,robust_z,-4.14206504858063,56.0,75.0
1100.1.45,2025-08-01,cambio_abrupto,3.8,48.0,10.0
1100.1.45,2025-08-01,robust_z,5.800620531498719,48.0,10.0
1100.1.454,2025-08-01,cambio_abrupto,-1.0,0.0,100.0
1100.1.472,2025-08-01,cambio_abrupto,-1.0,0.0,882.0
1100.1.500,2025-08-01,cambio_abrupto,-0.6,200.0,500.0
1100.1.502,2025-08-01,cambio_abrupto,-0.8222222222222222,8.0,45.0
1100.1.510,2025-08-01,cambio_abrupto,-1.0,0.0,12240.0
1100.1.6111.5,2025-08-01,cambio_abrupto,-0.5954022988505747,528.0,1305.0
1100.1.73,2025-08-01,cambio_abrupto,-0.6666666666666666,25.0,75.0
1100.1.75,2025-08-01,robust_z,19.785062277980128,620.0,780.0
1100.1.92,2025-08-01,robust_z,-4.046944556859572,120.0,120.0
1100.1.96,2025-08-01,cambio_abrupto,-0.5333333333333333,7.0,15.0
1100.1008.9.30,2025-08-01,cambio_abrupto,-0.631578947368421,7.0,19.0
1100.1009.15.1,2025-08-01,robust_z,24.731327847475157,113.0,117.0
1100.1009.70,2025-08-01,cambio_abrupto,-1.0,0.0,10.0
1100.1009.83,2025-08-01,cambio_abrupto,2.0,6.0,2.0
1100.1009.86,2025-08-01,cambio_abrupto,-0.5,1.0,2.0
1100.101.1,2025-08-01,cambio_abrupto,-0.9285714285714286,11.0,154.0
1100.138.2,2025-08-01,cambio_abrupto,-1.0,0.0,241.0
1100.1417.2,2025-08-01,cambio_abrupto,-0.5752688172043011,79.0,186.0
1100.1417.9,2025-08-01,cambio_abrupto,-0.6666666666666666,1.0,3.0
1100.1418.2,2025-08-01,cambio_abrupto,-0.5927835051546392,316.0,776.0
1100.2746.2.90,2025-08-01,robust_z,4.301752177106285,439.0,729.0
1100.3221.9.9,2025-08-01,cambio_abrupto,-0.5581395348837209,19.0,43.0
1100.3288.2.53,2025-08-01,cambio_abrupto,-0.5642857142857143,61.0,140.0
1100.3288.2.53,2025-08-01,robust_z,-5.19153493657743,61.0,140.0
1100.3289.1.10,2025-08-01,cambio_abrupto,-1.0,0.0,3.0
1100.3290.3.15,2025-08-01,cambio_abrupto,-0.75,2.0,8.0
1100.3290.3.19,2025-08-01,cambio_abrupto,2.125,50.0,16.0
1100.3290.3.19,2025-08-01,robust_z,7.250775664373398,50.0,16.0
1100.3290.3.20,2025-08-01,robust_z,8.190244936501513,276.0,341.0
1100.3290.5.15,2025-08-01,robust_z,18.500317974215182,399.0,520.0
1100.3900,2025-08-01,cambio_abrupto,-0.7757625721352019,272.0,1213.0
1100.3900.5,2025-08-01,cambio_abrupto,-1.0,0.0,708.0
1100.3900.5,2025-08-01,robust_z,-4.273380740398142,0.0,708.0
1100.4317,2025-08-01,robust_z,12.815324430055309,20.0,0.0
1100.4356.2,2025-08-01,cambio_abrupto,4.333333333333333,16.0,3.0
1100.4356.25,2025-08-01,cambio_abrupto,-0.6666666666666666,1.0,3.0
1100.4356.40,2025-08-01,cambio_abrupto,-0.7538461538461538,32.0,130.0
1100.4357,2025-08-01,cambio_abrupto,-0.5845070422535211,59.0,142.0
1100.4381.3.1,2025-08-01,cambio_abrupto,3.0,4.0,1.0
1100.4381.4,2025-08-01,cambio_abrupto,3.0,4.0,1.0
1100.4381.7,2025-08-01,cambio_abrupto,5.0,6.0,1.0
1100.4399,2025-08-01,cambio_abrupto,7.0,8.0,1.0
1100.594.1,2025-08-01,cambio_abrupto,5.666666666666667,20.0,3.0
1100.6087.1,2025-08-01,cambio_abrupto,-0.6219512195121951,310.0,820.0
1100.6087.2,2025-08-01,cambio_abrupto,-0.7912087912087912,380.0,1820.0
1100.6262.1,2025-08-01,cambio_abrupto,-1.0,0.0,50.0
1100.6281,2025-08-01,cambio_abrupto,-0.6666666666666666,163.0,489.0
1100.6325.4,2025-08-01,cambio_abrupto,-0.5887151597552686,605.0,1471.0
1100.6360,2025-08-01,robust_z,4.446340897818522,1481.0,0.0
1100.6471,2025-08-01,cambio_abrupto,-1.0,0.0,7.0
1100.6688.4,2025-08-01,cambio_abrupto,-1.0,0.0,4.0
1100.6690.5,2025-08-01,cambio_abrupto,-0.5190615835777126,164.0,341.0
1100.6713,2025-08-01,cambio_abrupto,5.0,24.0,4.0
1100.6725,2025-08-01,robust_z,4.26528206261358,41028.0,21512.0
1100.6901.5,2025-08-01,cambio_abrupto,3.76,119.0,25.0
1100.6958.3.5,2025-08-01,cambio_abrupto,6.0,49.0,7.0
1100.6958.3.5,2025-08-01,robust_z,4.782752658106766,49.0,7.0
1100.7005,2025-08-01,cambio_abrupto,-0.5102404274265361,1100.0,2246.0
1100.7021,2025-08-01,robust_z,-5.739335209227739,0.0,0.0
1100.7040.3,2025-08-01,robust_z,12.140833670578713,40.0,45.0
1100.7055,2025-08-01,cambio_abrupto,-0.5263157894736842,5400.0,11400.0
1100.7064.1,2025-08-01,cambio_abrupto,18.504065040650406,47980.0,2460.0
1100.7064.1,2025-08-01,robust_z,75.54296506137867,47980.0,2460.0
1100.7067,2025-08-01,cambio_abrupto,19.384615384615383,10600.0,520.0
1100.7067,2025-08-01,robust_z,85.57601510859303,10600.0,520.0
1100.7088,2025-08-01,cambio_abrupto,4.06988188976378,10302.0,2032.0
1100.7088,2025-08-01,robust_z,16.529760199588637,10302.0,2032.0
1100.7096,2025-08-01,cambio_abrupto,-1.0,0.0,5524.0
1100.7096,2025-08-01,robust_z,-5.005118194586617,0.0,5524.0
1100.7098.6,2025-08-01,cambio_abrupto,-0.548500633535126,6414.0,14206.0
111.2524.8.1,2025-08-01,cambio_abrupto,12.0,13.0,1.0
111.2524.8.1,2025-08-01,robust_z,16.187778227438287,13.0,1.0
111.2529.5.16,2025-08-01,robust_z,14.428237115760211,259.0,354.0
112.2533.68,2025-08-01,cambio_abrupto,-1.0,0.0,5.0
113.1.6,2025-08-01,cambio_abrupto,-0.6637298091042585,229.0,681.0
113.6958.3,2025-08-01,robust_z,9.442870632672333,33.0,12.0
114.3123.1,2025-08-01,robust_z,6.572592437235435,745.0,352.0
115.9,2025-08-01,cambio_abrupto,-1.0,0.0,319.0
120.6946.4.50,2025-08-01,cambio_abrupto,-0.940026075619296,46.0,767.0
120.6946.4.50,2025-08-01,robust_z,-6.509297808921388,46.0,767.0
1200.7104,2025-08-01,robust_z,8.385146487129491,4830.0,2390.0
124.1,2025-08-01,cambio_abrupto,-1.0,0.0,2.0
124.1212.1.35,2025-08-01,cambio_abrupto,-0.8334786399302528,191.0,1147.0
127.2451.3,2025-08-01,cambio_abrupto,-0.8333333333333334,1.0,6.0
129.14,2025-08-01,cambio_abrupto,-1.0,0.0,15.0
129.14,2025-08-01,robust_z,-4.8252031254864125,0.0,15.0
129.7,2025-08-01,cambio_abrupto,-1.0,0.0,35.0
129.7.5,2025-08-01,cambio_abrupto,2.7142857142857144,26.0,7.0
13.18,2025-08-01,cambio_abrupto,-0.5423023578363384,330.0,721.0
13.5,2025-08-01,robust_z,16.137815948958536,403.0,686.0
130.1200..25,2025-08-01,cambio_abrupto,-1.0,0.0,12.0
132.14.2,2025-08-01,robust_z,17.344048100826733,95.0,33.0
132.7,2025-08-01,cambio_abrupto,-1.0,0.0,132.0
132.8.1,2025-08-01,robust_z,6.613052258326918,863.0,0.0
133.1.1.1,2025-08-01,cambio_abrupto,2.6,18.0,5.0
135.14.3,2025-08-01,robust_z,25.799271549979768,1513.0,1292.0
135.2159.4,2025-08-01,cambio_abrupto,-0.6797385620915033,49.0,153.0
135.5,2025-08-01,cambio_abrupto,13.727272727272727,324.0,22.0
138.13,2025-08-01,cambio_abrupto,-0.9816360601001669,11.0,599.0
138.2,2025-08-01,cambio_abrupto,-1.0,0.0,2.0
138.7,2025-08-01,robust_z,-5.820605442890617,4.0,5.0
14.2.1,2025-08-01,robust_z,5.977383627085689,723.0,1033.0
14.3,2025-08-01,robust_z,4.359513445397505,247.0,152.0
14.3224.9.1,2025-08-01,cambio_abrupto,-0.6875,5.0,16.0
14.3225.4.40,2025-08-01,robust_z,6.287217436549691,188.0,181.0
14.6.1,2025-08-01,cambio_abrupto,-0.5,4.0,8.0
14.6.2,2025-08-01,cambio_abrupto,-1.0,0.0,1.0
141.2.1,2025-08-01,cambio_abrupto,-1.0,0.0,63.0
141.2.1,2025-08-01,robust_z,-9.307972480777014,0.0,63.0
141.3,2025-08-01,cambio_abrupto,-0.9017341040462428,51.0,519.0
141.3.4,2025-08-01,robust_z,4.136334898476951,427.0,337.0
143.1..1556,2025-08-01,cambio_abrupto,-1.0,0.0,1.0
143.1.1556,2025-08-01,cambio_abrupto,-0.5,62.0,124.0
143.1318.4,2025-08-01,robust_z,9.442870632672333,15.0,0.0
144.1032.1,2025-08-01,cambio_abrupto,-0.75,1.0,4.0
148.1324.1,2025-08-01,cambio_abrupto,-1.0,0.0,8.0
15.3219.5.1,2025-08-01,robust_z,4.880139024448306,285.0,320.0
15.3224.4.10,2025-08-01,robust_z,4.685666866969983,847.0,871.0
150.2.1,2025-08-01,cambio_abrupto,33.666666666666664,104.0,3.0
150.2.1,2025-08-01,robust_z,68.12356670713612,104.0,3.0
150.4..9445,2025-08-01,cambio_abrupto,-0.5060240963855421,41.0,83.0
151.2.1.9253,2025-08-01,cambio_abrupto,-0.8153846153846154,12.0,65.0
151.2444.5,2025-08-01,cambio_abrupto,5.210884353741497,913.0,147.0
153.922.7,2025-08-01,robust_z,9.030681835214414,225.0,193.0
154.10,2025-08-01,cambio_abrupto,-0.7878787878787878,7.0,33.0
154.13,2025-08-01,cambio_abrupto,-1.0,0.0,2.0
154.8,2025-08-01,robust_z,9.577768784567652,42.0,15.0
155.9,2025-08-01,robust_z,17.469310670443818,144.0,83.0
157.2.952,2025-08-01,cambio_abrupto,-1.0,0.0,1.0
157.5,2025-08-01,cambio_abrupto,-0.6666666666666666,2.0,6.0
158.10.1,2025-08-01,robust_z,4.639054765560399,584.0,406.0
158.10.958.1,2025-08-01,cambio_abrupto,-0.5,1.0,2.0
158.18,2025-08-01,robust_z,5.106858607465649,93.0,102.0
159...9481,2025-08-01,cambio_abrupto,-1.0,0.0,2.0
159.5.959.3,2025-08-01,cambio_abrupto,-0.7262569832402235,49.0,179.0
159.6.3,2025-08-01,cambio_abrupto,-0.5970149253731343,54.0,134.0
16.2,2025-08-01,robust_z,14.164305949008499,80.0,50.0
16.2970.8.10,2025-08-01,cambio_abrupto,-0.6236559139784946,35.0,93.0
16.2970.8.20,2025-08-01,cambio_abrupto,-0.5949367088607594,64.0,158.0
16.3213.1.20,2025-08-01,robust_z,15.617055277111936,249.0,316.0
16.7.3178,2025-08-01,cambio_abrupto,4.65934065934066,2060.0,364.0
16.7.3178,2025-08-01,robust_z,5.266836935243079,2060.0,364.0
160.13,2025-08-01,robust_z,4.23089658217137,139.0,88.0
160.7,2025-08-01,cambio_abrupto,2.4727272727272727,191.0,55.0
161.2..98,2025-08-01,cambio_abrupto,-0.6,30.0,75.0
161.3807,2025-08-01,robust_z,4.86260780087778,305.0,343.0
161.3828,2025-08-01,cambio_abrupto,4.555555555555555,100.0,18.0
161.3828,2025-08-01,robust_z,62.727640631323354,100.0,18.0
162.1065,2025-08-01,robust_z,10.716908733905901,152.0,148.0
162.17,2025-08-01,cambio_abrupto,4.333333333333333,32.0,6.0
162.17,2025-08-01,robust_z,11.466342911102117,32.0,6.0
162.18.1,2025-08-01,cambio_abrupto,-0.5497076023391813,77.0,171.0
163.1,2025-08-01,robust_z,18.982097088127038,204.0,213.0
163.1902.1,2025-08-01,robust_z,66.10009442870633,159.0,216.0
163.792.2,2025-08-01,robust_z,11.080919619972635,209.0,161.0
164.14.1,2025-08-01,cambio_abrupto,-0.56,143.0,325.0
164.8.1054.6,2025-08-01,robust_z,5.240274362087394,296.0,203.0
167.8,2025-08-01,cambio_abrupto,-0.9361702127659575,3.0,47.0
168.5,2025-08-01,robust_z,4.178910140235427,341.0,305.0
169.8.1,2025-08-01,cambio_abrupto,-0.6753246753246753,25.0,77.0
169.8.1,2025-08-01,robust_z,16.187778227438287,25.0,77.0
17.3178.3.11,2025-08-01,cambio_abrupto,-1.0,0.0,1.0
171.10.2432.5,2025-08-01,cambio_abrupto,-0.6,2.0,5.0
171.5,2025-08-01,cambio_abrupto,-0.5573770491803278,54.0,122.0
171.9,2025-08-01,cambio_abrupto,-1.0,0.0,4.0
171.938.6,2025-08-01,robust_z,24.394082467736858,114.0,69.0
172.4.7.607,2025-08-01,robust_z,4.609020189756734,247.0,241.0
172.595.6,2025-08-01,robust_z,8.910377927822388,229.0,100.0
172.606.5.15,2025-08-01,cambio_abrupto,-1.0,0.0,1.0
173.2403.1.10,2025-08-01,cambio_abrupto,-0.9642857142857143,1.0,28.0
173.7.2.914,2025-08-01,cambio_abrupto,-0.5113636363636364,43.0,88.0
176.11..621,2025-08-01,robust_z,5.010502784683278,221.0,275.0
176.19,2025-08-01,cambio_abrupto,-1.0,0.0,54.0
176.19,2025-08-01,robust_z,-4.233010973266908,0.0,54.0
176.4,2025-08-01,cambio_abrupto,2.4545454545454546,152.0,44.0
177.11,2025-08-01,cambio_abrupto,-0.6602316602316602,88.0,259.0
178.10.11,2025-08-01,robust_z,8.543549620036872,130.0,90.0
179.1.3,2025-08-01,robust_z,6.744907594765952,48.0,57.0
179.2171.6,2025-08-01,cambio_abrupto,-0.7,3.0,10.0
18.2.3056,2025-08-01,cambio_abrupto,2.13265306122449,614.0,196.0
18.3056.1.9,2025-08-01,cambio_abrupto,-0.5555555555555556,8.0,18.0
18.5,2025-08-01,robust_z,4.574806890362994,240.0,141.0
180.2178.1,2025-08-01,cambio_abrupto,-0.8981481481481481,11.0,108.0
180.547.6,2025-08-01,robust_z,6.83794080296962,191.0,204.0
181.10,2025-08-01,cambio_abrupto,2.8181818181818183,126.0,33.0
181.13.1,2025-08-01,cambio_abrupto,-1.0,0.0,2.0
182.6,2025-08-01,cambio_abrupto,4.395348837209302,464.0,86.0
182.6,2025-08-01,robust_z,6.137865911237016,464.0,86.0
183.12.5,2025-08-01,cambio_abrupto,-1.0,0.0,214.0
183.1917.1,2025-08-01,cambio_abrupto,-1.0,0.0,1.0
183.801.5,2025-08-01,cambio_abrupto,-0.7301587301587301,17.0,63.0
183.9.1,2025-08-01,robust_z,6.452628265659428,165.0,120.0
184.1.1,2025-08-01,cambio_abrupto,-1.0,0.0,3.0
184.12,2025-08-01,robust_z,4.221006688337402,355.0,482.0
184.12..9060,2025-08-01,cambio_abrupto,-0.6584362139917695,83.0,243.0
184.18,2025-08-01,cambio_abrupto,-0.8125,9.0,48.0
184.4.1,2025-08-01,cambio_abrupto,2.0,57.0,19.0
185.1.3,2025-08-01,cambio_abrupto,-1.0,0.0,1.0
185.9.5,2025-08-01,cambio_abrupto,-1.0,0.0,3.0
186.12,2025-08-01,cambio_abrupto,2.8,19.0,5.0
186.1828.5,2025-08-01,cambio_abrupto,-0.5769230769230769,22.0,52.0
186.473.3,2025-08-01,robust_z,7.725985063095545,458.0,313.0
186.7,2025-08-01,cambio_abrupto,-0.5728155339805825,44.0,103.0
186.7102,2025-08-01,cambio_abrupto,-0.5012106537530266,206.0,413.0
187.10..1533,2025-08-01,cambio_abrupto,-0.5188172043010753,179.0,372.0
187.10.8,2025-08-01,cambio_abrupto,-0.5,3.0,6.0
187.696,2025-08-01,robust_z,11.316456075662874,401.0,408.0
187.703.5,2025-08-01,cambio_abrupto,2.134777376654633,2605.0,831.0
189.6,2025-08-01,cambio_abrupto,-0.9338842975206612,8.0,121.0
189.8,2025-08-01,robust_z,9.04317240483435,256.0,252.0
19.3053.5,2025-08-01,cambio_abrupto,-0.6666666666666666,2.0,6.0
19.3093.1.50,2025-08-01,cambio_abrupto,-0.9241379310344827,44.0,580.0
19.9,2025-08-01,cambio_abrupto,-1.0,0.0,299.0
19.9,2025-08-01,robust_z,-4.023278214421795,0.0,299.0
19.9.1,2025-08-01,robust_z,4.284070214488062,619.0,407.0
190.1.713.9,2025-08-01,cambio_abrupto,-1.0,0.0,2.0
192.15.1,2025-08-01,cambio_abrupto,-0.5052910052910053,187.0,378.0
192.305.3,2025-08-01,cambio_abrupto,2.0,12.0,4.0
193.11..290,2025-08-01,cambio_abrupto,-0.8113207547169812,10.0,53.0
193.290.2,2025-08-01,cambio_abrupto,-0.7186544342507645,92.0,327.0
194.5.581.1,2025-08-01,robust_z,8.393662784597629,296.0,114.0
195.11.1,2025-08-01,cambio_abrupto,-0.5935251798561151,226.0,556.0
195.26.3,2025-08-01,cambio_abrupto,-1.0,0.0,16.0
195.28,2025-08-01,cambio_abrupto,-1.0,0.0,7.0
196.1,2025-08-01,cambio_abrupto,-0.9259259259259259,2.0,27.0
196.1,2025-08-01,robust_z,-4.239656202424313,2.0,27.0
196.3.1,2025-08-01,cambio_abrupto,-0.749003984063745,126.0,502.0
196.555.3,2025-08-01,cambio_abrupto,-0.6578947368421053,13.0,38.0
196.9,2025-08-01,cambio_abrupto,-0.9090909090909091,2.0,22.0
197.3.1,2025-08-01,robust_z,4.609020189756734,215.0,251.0
197.9,2025-08-01,cambio_abrupto,-0.5348837209302325,40.0,86.0
198.15,2025-08-01,robust_z,5.676963892261343,66.0,89.0
199.15,2025-08-01,robust_z,5.811862044156663,446.0,421.0
199.16,2025-08-01,cambio_abrupto,-0.5,10.0,20.0
199.18,2025-08-01,robust_z,25.9116866765592,578.0,771.0
20.3056.5,2025-08-01,cambio_abrupto,-1.0,0.0,2.0
20.6,2025-08-01,robust_z,28.778272404334732,731.0,789.0
200.1,2025-08-01,robust_z,8.384076998610237,1410.0,1462.0
201..1934.2,2025-08-01,cambio_abrupto,3.75,76.0,16.0
201.1.375,2025-08-01,cambio_abrupto,-0.6,2.0,5.0
201.3,2025-08-01,cambio_abrupto,-0.7142857142857143,58.0,203.0
202.11.9821,2025-08-01,robust_z,4.416617376957321,479.0,480.0
202.13.1,2025-08-01,robust_z,5.102669223866417,212.0,114.0
203.4,2025-08-01,cambio_abrupto,-0.78125,7.0,32.0
205.20,2025-08-01,cambio_abrupto,2.0,3.0,1.0
206.429.4,2025-08-01,cambio_abrupto,-1.0,0.0,4.0
207.13,2025-08-01,cambio_abrupto,-0.5439093484419264,322.0,706.0
207.1515.8,2025-08-01,cambio_abrupto,-0.75,1.0,4.0
207.6923,2025-08-01,robust_z,13.84921537523841,1585.0,770.0
208.1.1,2025-08-01,cambio_abrupto,-0.5,32.0,64.0
208.8,2025-08-01,cambio_abrupto,-1.0,0.0,205.0
208.8,2025-08-01,robust_z,-5.034591740378871,0.0,205.0
21,2025-08-01,cambio_abrupto,5.0,6.0,1.0
211.275,2025-08-01,cambio_abrupto,-1.0,0.0,12.0
211.283.9,2025-08-01,cambio_abrupto,-0.9488636363636364,9.0,176.0
212.11.1,2025-08-01,cambio_abrupto,-0.6934306569343066,126.0,411.0
212.15,2025-08-01,cambio_abrupto,-0.5294117647058824,8.0,17.0
212.4,2025-08-01,cambio_abrupto,2.4634146341463414,426.0,123.0
212.4,2025-08-01,robust_z,4.239656202424313,426.0,123.0
212.4.1,2025-08-01,cambio_abrupto,-0.9037900874635568,33.0,343.0
213.1,2025-08-01,cambio_abrupto,-0.5,1.0,2.0
213.12,2025-08-01,cambio_abrupto,-0.6666666666666666,1.0,3.0
213.268.1.5,2025-08-01,cambio_abrupto,-0.5714285714285714,3.0,7.0
214.11,2025-08-01,robust_z,7.04842843653042,265.0,155.0
215.16,2025-08-01,cambio_abrupto,-1.0,0.0,1.0
215.17,2025-08-01,cambio_abrupto,-0.8,3.0,15.0
216.16.210,2025-08-01,cambio_abrupto,-0.5756521739130435,244.0,575.0
216.16.212,2025-08-01,cambio_abrupto,-0.5084269662921348,175.0,356.0
216.2,2025-08-01,cambio_abrupto,-0.5829383886255924,88.0,211.0
216.352.1,2025-08-01,robust_z,17.087099240073744,242.0,309.0
217.11,2025-08-01,cambio_abrupto,-0.8,18.0,90.0
217.11,2025-08-01,robust_z,-8.712172309906022,18.0,90.0
217.16,2025-08-01,cambio_abrupto,-1.0,0.0,263.0
217.16,2025-08-01,robust_z,-7.026967366910711,0.0,263.0
217.207.2,2025-08-01,cambio_abrupto,-0.5571428571428572,31.0,70.0
217.23,2025-08-01,cambio_abrupto,-0.7890909090909091,58.0,275.0
217.24,2025-08-01,cambio_abrupto,-0.5104895104895105,70.0,143.0
217.3,2025-08-01,cambio_abrupto,11.0,36.0,3.0
217.3,2025-08-01,robust_z,17.536759746391475,36.0,3.0
217.8.366,2025-08-01,cambio_abrupto,4.533333333333333,166.0,30.0
218.22,2025-08-01,cambio_abrupto,-0.6219512195121951,62.0,164.0
219.16,2025-08-01,cambio_abrupto,-0.5523648648648649,265.0,592.0
219.26.181,2025-08-01,cambio_abrupto,-1.0,0.0,1.0
219.3..9269,2025-08-01,cambio_abrupto,-1.0,0.0,1.0
219.7,2025-08-01,cambio_abrupto,-0.6280087527352297,170.0,457.0
219.9,2025-08-01,robust_z,7.565234194129378,889.0,609.0
22.3030.6,2025-08-01,cambio_abrupto,-0.8424068767908309,55.0,349.0
22.3031,2025-08-01,cambio_abrupto,-1.0,0.0,217.0
220.13,2025-08-01,cambio_abrupto,-0.6267716535433071,237.0,635.0
220.1625.2,2025-08-01,cambio_abrupto,2.217391304347826,74.0,23.0
220.23,2025-08-01,robust_z,6.7449075947659525,43.0,15.0
221.10,2025-08-01,cambio_abrupto,-0.5729166666666666,82.0,192.0
221.146.7,2025-08-01,cambio_abrupto,-0.6536144578313253,230.0,664.0
222.1365.4,2025-08-01,cambio_abrupto,-1.0,0.0,26.0
222.445,2025-08-01,cambio_abrupto,4.909090909090909,130.0,22.0
222.7051.5,2025-08-01,cambio_abrupto,-1.0,0.0,1540.0
222.7051.5,2025-08-01,robust_z,-4.6561620170319795,0.0,1540.0
223.2314.7.56,2025-08-01,cambio_abrupto,-0.8636363636363636,3.0,22.0
223.274.4,2025-08-01,cambio_abrupto,-0.5295508274231678,199.0,423.0
224.2.2418.5,2025-08-01,cambio_abrupto,-0.6709677419354839,102.0,310.0
224.4,2025-08-01,cambio_abrupto,-1.0,0.0,583.0
224.4,2025-08-01,robust_z,-4.919814951476341,0.0,583.0
225.6.255,2025-08-01,cambio_abrupto,2.0,3.0,1.0
226.1.1,2025-08-01,cambio_abrupto,-0.76875,74.0,320.0
226.2072.6,2025-08-01,cambio_abrupto,2.8,19.0,5.0
226.4,2025-08-01,cambio_abrupto,37.0,152.0,4.0
228.1968,2025-08-01,cambio_abrupto,-1.0,0.0,15.0
228.2072.9.10,2025-08-01,cambio_abrupto,2.5714285714285716,75.0,21.0
229.13,2025-08-01,cambio_abrupto,-0.7049180327868853,36.0,122.0
229.13,2025-08-01,robust_z,-7.644228607401413,36.0,122.0
229.15.188,2025-08-01,cambio_abrupto,-1.0,0.0,4.0
229.16,2025-08-01,robust_z,4.007268629831536,118.0,140.0
23.3,2025-08-01,cambio_abrupto,-0.6693069306930693,167.0,505.0
23.3023.9.10,2025-08-01,cambio_abrupto,-0.5499058380414312,239.0,531.0
23.3033.2,2025-08-01,robust_z,4.504810546869231,732.0,577.0
230.14,2025-08-01,cambio_abrupto,-0.549618320610687,59.0,131.0
230.1777.8,2025-08-01,cambio_abrupto,-0.5436893203883495,47.0,103.0
230.1777.8,2025-08-01,robust_z,62.727640631323354,47.0,103.0
230.27.73,2025-08-01,robust_z,7.962281160650538,414.0,598.0
231.12.1,2025-08-01,cambio_abrupto,-1.0,0.0,1.0
231.19,2025-08-01,robust_z,6.207977450708926,870.0,1130.0
231.20,2025-08-01,robust_z,4.584149586531196,640.0,823.0
231.21,2025-08-01,robust_z,6.372573100372803,2356.0,1506.0
231.23,2025-08-01,cambio_abrupto,-0.5803921568627451,107.0,255.0
231.6,2025-08-01,cambio_abrupto,-1.0,0.0,105.0
232.10.140,2025-08-01,cambio_abrupto,-0.5,330.0,660.0
232.103.2,2025-08-01,robust_z,4.114393632807231,44.0,68.0
232.1373.3,2025-08-01,robust_z,4.721435316336167,16.0,0.0
232.20,2025-08-01,cambio_abrupto,-0.9880952380952381,1.0,84.0
232.6.1482.1,2025-08-01,cambio_abrupto,-0.7777777777777778,2.0,9.0
233.127.4.1,2025-08-01,robust_z,12.220185524634783,320.0,357.0
233.132.4.20,2025-08-01,robust_z,4.039101641051704,391.0,399.0
234.2314.4.1,2025-08-01,robust_z,305.5443140428976,454.0,603.0
235...9029,2025-08-01,cambio_abrupto,-0.7627118644067796,14.0,59.0
235...9046,2025-08-01,robust_z,6.029538607442291,292.0,367.0
235.12.3523,2025-08-01,cambio_abrupto,2.3333333333333335,20.0,6.0
235.2328.1,2025-08-01,cambio_abrupto,-0.5106382978723404,23.0,47.0
235.2418.3.562,2025-08-01,cambio_abrupto,2.6511627906976742,157.0,43.0
235.2418.3.562,2025-08-01,robust_z,50.24956158100634,157.0,43.0
235.2418.3.58,2025-08-01,robust_z,4.046944556859572,338.0,409.0
235.2418.4.461,2025-08-01,cambio_abrupto,4.25,21.0,4.0
